Super_Word,Value
tour,set(['tour'])
patrons,set(['patrons'])
login,set(['login'])
whole,set(['whole'])
asked,set(['asked'])
relevant,set(['relevant'])
afterwards,set(['afterwards'])
wall,set(['wall'])
waiterwaitress,set(['waiterwaitress'])
whatever,set(['whatever'])
satisfaction,set(['satisfaction'])
directions,set(['directions'])
simply,set(['simply'])
learning,set(['learning'])
table,set(['table'])
expensive,set(['expensive'])
adults,set(['adults'])
bingo,set(['bingo'])
bathroom,set(['bathroom'])
raise,set(['raise'])
addition,set(['addition'])
create,set(['create'])
locally,set(['locally'])
due,set(['due'])
beer,set(['beer'])
certain,set(['certain'])
curtain,set(['curtain'])
empty,set(['empty'])
systems,set(['systems'])
wants,set(['wants'])
direction,set(['direction'])
describe,set(['describe'])
corresponding,set(['corresponding'])
affixed,set(['affixed'])
wish,"set(['wish', 'want'])"
places,set(['places'])
finished,set(['finished'])
dresigns,set(['dresigns'])
spin,set(['spin'])
present,set(['present'])
look,set(['look'])
bill,set(['bill'])
animates,set(['animates'])
air,set(['air'])
neat,set(['neat'])
teachers,set(['teachers'])
formats,set(['formats'])
fun,set(['fun'])
situation,set(['situation'])
animated,set(['animated'])
guide,set(['guide'])
larger,"set(['larger', 'smaller'])"
played,set(['played'])
it,set(['it'])
surface,set(['surface'])
good,set(['good'])
im,set(['im'])
beautifully,set(['beautifully'])
ready,set(['ready'])
technology,set(['technology'])
wihere,set(['wihere'])
sever,set(['sever'])
captivating,set(['captivating'])
different,set(['different'])
alarm,set(['alarm'])
perhaps,set(['perhaps'])
pay,set(['pay'])
make,set(['make'])
linked,set(['linked'])
poetic,set(['poetic'])
parts,set(['parts'])
pad,set(['pad'])
bands,set(['bands'])
plates,set(['plates'])
reminder,set(['reminder'])
events,set(['events'])
status,set(['status'])
arrives,set(['arrives'])
social,set(['social'])
upon,set(['upon'])
desks,set(['desks'])
proprietors,set(['proprietors'])
uses,set(['uses'])
changing,set(['changing'])
elderflower,set(['elderflower'])
passing,set(['passing'])
theater,set(['theater'])
whose,set(['whose'])
well,set(['well'])
options,set(['options'])
person,set(['person'])
without,set(['without'])
flags,set(['flags'])
convenient,set(['convenient'])
theatres,set(['theatres'])
model,set(['model'])
audio,set(['audio'])
drawing,set(['drawing'])
left,set(['left'])
things,set(['things'])
photo,set(['photo'])
sporting,set(['sporting'])
thanks,set(['thanks'])
questions,set(['questions'])
researpapers,set(['researpapers'])
touch,set(['touch'])
flavor,set(['flavor'])
tables,set(['tables'])
cut,set(['cut'])
ads,set(['ads'])
tablet,set(['tablet'])
also,set(['also'])
seems,set(['seems'])
panflets,set(['panflets'])
passive,set(['passive'])
simple,set(['simple'])
add,set(['add'])
board,set(['board'])
save,set(['save'])
smart,set(['smart'])
gave,set(['gave'])
real,set(['real'])
complaint,set(['complaint'])
around,set(['around'])
easily,set(['easily'])
read,set(['read'])
big,set(['big'])
showing,set(['showing'])
preferred,set(['preferred'])
possible,set(['possible'])
desk,set(['desk'])
world,set(['world'])
color,set(['color'])
necessary,set(['necessary'])
like,set(['like'])
inviting,set(['inviting'])
cooler,"set(['cooler', 'warmer'])"
server,"set(['servers', 'server'])"
specific,set(['specific'])
either,set(['either'])
night,set(['night'])
bunch,set(['bunch'])
wtth,set(['wtth'])
stationary,set(['stationary'])
right,set(['right'])
deal,set(['deal'])
people,set(['people'])
back,set(['back'])
tvs,set(['tvs'])
clubs,set(['clubs'])
images,set(['images'])
home,set(['home'])
animate,set(['animate'])
newsletter,set(['newsletter'])
scale,set(['scale'])
affects,set(['affects'])
allegiances,set(['allegiances'])
comments,set(['comments'])
students,set(['students'])
pen,set(['pen'])
tracker,set(['tracker'])
eliminate,set(['eliminate'])
displayed,set(['displayed'])
core,set(['core'])
business,set(['business'])
chefs,set(['chefs'])
popular,set(['popular'])
host,set(['host'])
become,set(['become'])
eye,set(['eye'])
throw,set(['throw'])
beaches,set(['beaches'])
wouldnt,set(['wouldnt'])
island,set(['island'])
practical,set(['practical'])
dinner,set(['dinner'])
ensure,set(['ensure'])
stand,set(['stand'])
mixed,set(['mixed'])
introduced,set(['introduced'])
seeing,set(['seeing'])
reseteraunts,set(['reseteraunts'])
visit,set(['visit'])
waiters,set(['waiters'])
functional,set(['functional'])
doesnt,set(['doesnt'])
lesson,set(['lesson'])
next,set(['next'])
log,set(['log'])
prepare,set(['prepare'])
waits,set(['waits'])
support,set(['support'])
constantly,set(['constantly'])
question,set(['question'])
approximate,set(['approximate'])
class,set(['class'])
introvert,set(['introvert'])
house,set(['house'])
call,set(['call'])
record,set(['record'])
head,set(['head'])
chatting,set(['chatting'])
offer,set(['offer'])
believe,set(['believe'])
within,set(['within'])
neutral,set(['neutral'])
competition,set(['competition'])
with,set(['with'])
info,set(['info'])
made,set(['made'])
temp,set(['temp'])
characteristic,set(['characteristic'])
mat,set(['mat'])
appliance,set(['appliance'])
flip,set(['flip'])
origins,set(['origins'])
carriage,set(['carriage'])
books,set(['books'])
customers,set(['customers'])
draftsman,set(['draftsman'])
highlight,set(['highlight'])
informational,set(['informational'])
display,set(['display'])
website,set(['website'])
ordered,set(['ordered'])
ad,set(['ad'])
videos,"set(['clips', 'videos'])"
up,set(['up'])
toss,set(['toss'])
year,set(['year'])
sales,set(['sales'])
ins,set(['ins'])
proper,set(['proper'])
file,set(['file'])
families,set(['families'])
advertise,set(['advertise'])
again,set(['again'])
functions,"set(['function', 'functions'])"
tip,set(['tip'])
event,set(['event'])
mroe,set(['mroe'])
book,set(['book'])
announcements,set(['announcements'])
you,set(['you'])
really,set(['really'])
poor,set(['poor'])
area,set(['area'])
draw,set(['draw'])
repeat,set(['repeat'])
games,set(['games'])
models,set(['models'])
football,set(['football'])
problems,set(['problems'])
prepared,set(['prepared'])
included,set(['included'])
posters,set(['posters'])
friends,set(['friends'])
meals,set(['meals'])
mats,set(['mats'])
faster,set(['faster'])
using,set(['using'])
youtube,set(['youtube'])
flag,set(['flag'])
depth,set(['depth'])
time,set(['time'])
familypatrons,set(['familypatrons'])
